source_record_id,source_record_exact_bytes_sha256,draft_id,task_id,prompt_family_id,split,source_role,positive_skill_id,positive_skill_name,skill_id,skill_name,skill_category,skill_description,query_text,prompt_text_sha256,status,decision,reviewer,reason
rv2v4-calibration-evidence-backed-final-01:positive:evidence-backed-final,077a4c334f3fab830cc0599cff8826d2d1626a370f8aba08f39acd86a15887a1,rv2v4-calibration-evidence-backed-final-01,rv2v4-calibration-evidence-backed-final-01,family-calibration-evidence-backed-final-01,calibration,POSITIVE,evidence-backed-final,Evidence Backed Final Response,evidence-backed-final,Evidence Backed Final Response,codex,"Summarize completed engineering work with changed files, exact validation, and known risks.","Summarize the completed change using actual test output, changed paths, remaining limitations, and repository status.",2ead374a1496bd59142f8c8e23cf44797668a0836dafdfcfb60af2b5ecb2926f,PENDING_REVIEW,,,
rv2v4-calibration-form-interaction-flow-01:positive:form-interaction-flow,da2cf6b3facacfd484fb3b00c2b1d432c60fd5c37653eab2d005f3bd8cdb3e15,rv2v4-calibration-form-interaction-flow-01,rv2v4-calibration-form-interaction-flow-01,family-calibration-form-interaction-flow-01,calibration,POSITIVE,form-interaction-flow,Form Interaction Flow,form-interaction-flow,Form Interaction Flow,browser-gui,Drive browser forms and controls through realistic user interactions.,"Use the browser to enter shipping details, choose express delivery, apply a coupon, and advance to payment.",d71c2553632f5918c8bceee6c224a9fca635fd718c14380d92ea8a44de39ad03,PENDING_REVIEW,,,
rv2v4-calibration-mcp-tool-routing-01:positive:mcp-tool-routing,b3219f7f140c0330bd9f5a6ab0269af4bf0fcfd89f70b58a43a5b1646d126b0e,rv2v4-calibration-mcp-tool-routing-01,rv2v4-calibration-mcp-tool-routing-01,family-calibration-mcp-tool-routing-01,calibration,POSITIVE,mcp-tool-routing,MCP Tool Routing,mcp-tool-routing,MCP Tool Routing,claude-code,"Select local MCP tools for files, browser, documents, spreadsheets, or app control based on the requested task.","Determine which connected capability should edit a presentation, render its slides, and inspect the resulting images.",231ee8a43ee381a3b8ef59d9e1929feb4dbfa0df08867a3ca700c3995b12f1f0,PENDING_REVIEW,,,
rv2v4-calibration-no-skill-01:no-skill,4157a0d06457d135bf7d8776f4f981770170eb6eee1f7785b123ece702c205ca,rv2v4-calibration-no-skill-01,rv2v4-calibration-no-skill-01,family-calibration-no-skill-01,calibration,NO_SKILL_CANDIDATE,,,,,,,Explain why the sky often appears blue during the day in two short sentences.,3ebafaf98d705f3a4b8a791da9a894611109fb58e3c5a7834bcf53f36a3e4721,PENDING_REVIEW,,,
rv2v4-calibration-no-skill-02:no-skill,e1095c4fa3c6ff72050f5372ac6c661923cde228bb43ca520252bac540d74949,rv2v4-calibration-no-skill-02,rv2v4-calibration-no-skill-02,family-calibration-no-skill-02,calibration,NO_SKILL_CANDIDATE,,,,,,,What is the difference between a simile and a metaphor? Give one example of each.,dc341f1bd3f32c3b47301a131b7cab3038b5b56c63524bc12af782a6a81a7d18,PENDING_REVIEW,,,
rv2v4-calibration-no-skill-03:no-skill,8c5531aecb13673c2627b3e3f8128fde804028a0f5eebb3fcec968e43fe2eab3,rv2v4-calibration-no-skill-03,rv2v4-calibration-no-skill-03,family-calibration-no-skill-03,calibration,NO_SKILL_CANDIDATE,,,,,,,Suggest three low-cost ways to make a small bedroom feel more organized.,ddb6c2319f8b5ece7235d46b08699195031e4b072e32c66cde26eada93ae8e79,PENDING_REVIEW,,,
rv2v4-calibration-no-skill-04:no-skill,28ffb1040abcde38e99c4f63ec0f383f08681807fdbdea56d09f0edf37d91116,rv2v4-calibration-no-skill-04,rv2v4-calibration-no-skill-04,family-calibration-no-skill-04,calibration,NO_SKILL_CANDIDATE,,,,,,,Write a friendly reminder to bring reusable bags to the grocery store tomorrow.,0587a3d23a917fc519db5cb704d5ff72ba66b0030dcf7aaf473e43c6ef95f09d,PENDING_REVIEW,,,
rv2v4-calibration-no-skill-05:no-skill,f97ef2df155a288ca2734effa5e33dafc21d7b7c48558fbbeeb43288d3424eb7,rv2v4-calibration-no-skill-05,rv2v4-calibration-no-skill-05,family-calibration-no-skill-05,calibration,NO_SKILL_CANDIDATE,,,,,,,Describe how evaporation and condensation participate in the water cycle.,d33b7185c6058278148cb741446bcee7bcbe35a1e398ec89c22b7df205a86ae3,PENDING_REVIEW,,,
rv2v4-calibration-no-skill-06:no-skill,273d1d0e5f3466cd190aa50a28ae721f8eb829a23b22535178ec0ba31990355f,rv2v4-calibration-no-skill-06,rv2v4-calibration-no-skill-06,family-calibration-no-skill-06,calibration,NO_SKILL_CANDIDATE,,,,,,,Convert 3.5 hours into minutes and show the arithmetic.,ac04a26c5b532477affb606276f30dd36eed937c93fde1938f7c8a2b7d138090,PENDING_REVIEW,,,
rv2v4-calibration-no-skill-07:no-skill,39de7ee59d43ba3a5aac7d3754a590927472d72ed0815a8b7dbce08d990b58fc,rv2v4-calibration-no-skill-07,rv2v4-calibration-no-skill-07,family-calibration-no-skill-07,calibration,NO_SKILL_CANDIDATE,,,,,,,List four questions someone could ask when meeting a new neighbor.,639098115d3bc8dc133ee2f6022947bac6ecbf67bae638e759927a646a439564,PENDING_REVIEW,,,
rv2v4-calibration-no-skill-08:no-skill,831bf6036163c5996118f9d4f30113f9908031840f9805aad3ccf571aafcb65c,rv2v4-calibration-no-skill-08,rv2v4-calibration-no-skill-08,family-calibration-no-skill-08,calibration,NO_SKILL_CANDIDATE,,,,,,,Summarize the basic purpose of a public library for a young student.,57b2ecee9460696f4411ee573c99379ad3e62d118468e15f5237a5b9020befcd,PENDING_REVIEW,,,
rv2v4-calibration-no-skill-09:no-skill,caa804c91939974c778b0244f0e867e1c67ba3431d8b2cc527e7301f78962841,rv2v4-calibration-no-skill-09,rv2v4-calibration-no-skill-09,family-calibration-no-skill-09,calibration,NO_SKILL_CANDIDATE,,,,,,,Create a five-item packing checklist for a day hike in mild weather.,87eb5c8d3376495b9a5b99600e0503d38dc76413bf1f1b4ab9855aa8a61fe333,PENDING_REVIEW,,,
rv2v4-calibration-no-skill-10:no-skill,09086368e9b6fb36ca371e5f08a55f82102f177a582c985a2b43f7233e2f9135,rv2v4-calibration-no-skill-10,rv2v4-calibration-no-skill-10,family-calibration-no-skill-10,calibration,NO_SKILL_CANDIDATE,,,,,,,Why does bread dough rise when yeast is active? Use plain language.,3516760bf75f78db2480c9173ee5a7fc7e9ec519a5d57fef92ffcbb84f76962c,PENDING_REVIEW,,,
rv2v4-calibration-no-skill-11:no-skill,9244546ba0134671e533d0bba6e7f1e7b8831b56cc36bc159867c42a960c194f,rv2v4-calibration-no-skill-11,rv2v4-calibration-no-skill-11,family-calibration-no-skill-11,calibration,NO_SKILL_CANDIDATE,,,,,,,Draft a polite sentence declining an invitation because of a prior commitment.,e8210e87baf50f2d3b1c5f638b9d5e776d11cf71cd395a42ff5475853380edb6,PENDING_REVIEW,,,
rv2v4-calibration-no-skill-12:no-skill,82eb52aca267065dccc60b7f33894076ccccbadaa8ea899c2f344463397c530f,rv2v4-calibration-no-skill-12,rv2v4-calibration-no-skill-12,family-calibration-no-skill-12,calibration,NO_SKILL_CANDIDATE,,,,,,,Name the primary colors in traditional painting and explain what secondary colors are.,97bc59afab7a5fc9f54c6963a2f14d61011fd99789c0be011cac543692ca5004,PENDING_REVIEW,,,
rv2v4-calibration-no-skill-13:no-skill,4b6656a3ea8c0699fd1c7e0cc1153e8fe3726623b224c93f4b6f7c8f3e975ba8,rv2v4-calibration-no-skill-13,rv2v4-calibration-no-skill-13,family-calibration-no-skill-13,calibration,NO_SKILL_CANDIDATE,,,,,,,Propose a simple twenty-minute morning routine for someone working from home.,c3c33846593794b9f121903c437f2231c85cf4d0d84edd478cec6d17fd95fb42,PENDING_REVIEW,,,
rv2v4-calibration-no-skill-14:no-skill,1055ee505ef2bced9b37046ac2f2c67c8684658514cf1a79fafe94cfed03f265,rv2v4-calibration-no-skill-14,rv2v4-calibration-no-skill-14,family-calibration-no-skill-14,calibration,NO_SKILL_CANDIDATE,,,,,,,Explain the role of roots in a flowering plant without using technical jargon.,ee5a6a6e5484e6f4e41d527b7cf700b2c86a6d5630c67c950ac8ce59fa9a403e,PENDING_REVIEW,,,
rv2v4-calibration-no-skill-15:no-skill,e07ad69acb42e4c720b371002cea6dc192342fc9b4110039b63c7e462d2c2a4d,rv2v4-calibration-no-skill-15,rv2v4-calibration-no-skill-15,family-calibration-no-skill-15,calibration,NO_SKILL_CANDIDATE,,,,,,,Write two possible titles for a short story about a lost bicycle.,4beae8a3fc8e8ee959f309e4016c3698362de41e126d7cec41c83ca7d8203bc2,PENDING_REVIEW,,,
rv2v4-calibration-no-skill-16:no-skill,ef0a7cdc5d6693be7ca35400d65dbdfe86aa8a3e6f29d97b77ecf7b1639641f4,rv2v4-calibration-no-skill-16,rv2v4-calibration-no-skill-16,family-calibration-no-skill-16,calibration,NO_SKILL_CANDIDATE,,,,,,,"Compare tea and coffee in terms of common preparation methods, not personal preference.",1233ff34a948e5868843301f32542bd0ba1bfc8d0b7371120262d782edf4ff6f,PENDING_REVIEW,,,
rv2v4-calibration-plan-mode-01:positive:plan-mode,b2ec6e0c187b1a8d6dd84914492e9c41a8bd801556764775603fa31632f606af,rv2v4-calibration-plan-mode-01,rv2v4-calibration-plan-mode-01,family-calibration-plan-mode-01,calibration,POSITIVE,plan-mode,Plan Mode,plan-mode,Plan Mode,claude-code,Clarify requirements and produce an implementation plan before changing files.,"Outline the modules, edge cases, and tests for adding request retries, but wait for approval before editing code.",e8ef2c36942c853d79757d9a38593476a661053f50189712fc8cca62ecae8199,PENDING_REVIEW,,,
rv2v4-calibration-slash-command-workflow-01:positive:slash-command-workflow,a5e6424c5340469902a7ded731a8ea540f55f85f3e3f5e3a694df25bc779fba3,rv2v4-calibration-slash-command-workflow-01,rv2v4-calibration-slash-command-workflow-01,family-calibration-slash-command-workflow-01,calibration,POSITIVE,slash-command-workflow,Slash Command Workflow,slash-command-workflow,Slash Command Workflow,claude-code,"Follow explicit slash-command workflows for proposal, apply, review, or archive steps.",Follow the explicitly invoked change-proposal slash workflow and produce only the artifacts required at that stage.,7902d959594727b318bf31055c9a77d46a2ffe765f46826a8477fa7a51921e2e,PENDING_REVIEW,,,
rv2v4-calibration-subagent-worker-protocol-01:positive:subagent-worker-protocol,da366c0cc700f3a4fe409af7df4119e916e7d4787a35d01d1f201f3e9b6e4ab2,rv2v4-calibration-subagent-worker-protocol-01,rv2v4-calibration-subagent-worker-protocol-01,family-calibration-subagent-worker-protocol-01,calibration,POSITIVE,subagent-worker-protocol,Subagent Worker Protocol,subagent-worker-protocol,Subagent Worker Protocol,codex,"Execute an assigned implementation task as a Worker with scoped edits, validation, and handoff notes.","Implement the assigned serializer test as a scoped worker and return a handoff with edits, commands, and unresolved risks.",9fb53ff300f468b757703187a2ff3eef02b6fbf080eb36408718b829be5bfbd4,PENDING_REVIEW,,,
rv2v4-calibration-systematic-debugging-01:positive:systematic-debugging,ebf3c5c5a2d2ef1fecb3fe4b20d8c307afe868af4aaafe2d7d9139ae1ef753ba,rv2v4-calibration-systematic-debugging-01,rv2v4-calibration-systematic-debugging-01,family-calibration-systematic-debugging-01,calibration,POSITIVE,systematic-debugging,Systematic Debugging,systematic-debugging,Systematic Debugging,superpowers,"Reproduce a bug, isolate the cause, and fix it only after evidence identifies the failure path.","Reproduce the missing-header failure, inspect the request and parser stages, and establish the root cause before editing.",55d1d02d5c166b2b8bfa83f05b1112edc83d181ddb64241acee75a17545f8b62,PENDING_REVIEW,,,
rv2v4-calibration-task-tool-delegation-01:positive:task-tool-delegation,24b5305295ae8800e230e90859b1bdc29c032b245b2c5695da3a05cce66ee00b,rv2v4-calibration-task-tool-delegation-01,rv2v4-calibration-task-tool-delegation-01,family-calibration-task-tool-delegation-01,calibration,POSITIVE,task-tool-delegation,Task Tool Delegation,task-tool-delegation,Task Tool Delegation,claude-code,Delegate independent investigation or implementation work to specialized subagents and review their outputs.,"Send independent dependency and test-suite audits to two agents, then synthesize their reports without overlapping assignments.",0c55f5a2be4aaa672f45cd4e446fedb09598eac54eaf79987e11fffe41e6f084,PENDING_REVIEW,,,
rv2v4-calibration-test-driven-development-01:positive:test-driven-development,f7d71df3cb29699625dceaf3b30f16f68384072a20a41dda6ce6c83d6439de1e,rv2v4-calibration-test-driven-development-01,rv2v4-calibration-test-driven-development-01,family-calibration-test-driven-development-01,calibration,POSITIVE,test-driven-development,Test Driven Development,test-driven-development,Test Driven Development,superpowers,"Add or change behavior by confirming a failing test first, then writing the smallest passing implementation.","Start the requested validation behavior with a failing unit test, implement the minimum rule, and then refactor safely.",ddbbff5944576e7b5430e46c47f3fb59094bac6662205eb37ae83558fb1d0798,PENDING_REVIEW,,,
rv2v4-calibration-using-git-worktrees-01:positive:using-git-worktrees,42270d3b84ee2ee2ceed572cf31bccecc9908f5a6ed10d31b30d6b19df39a596,rv2v4-calibration-using-git-worktrees-01,rv2v4-calibration-using-git-worktrees-01,family-calibration-using-git-worktrees-01,calibration,POSITIVE,using-git-worktrees,Using Git Worktrees,using-git-worktrees,Using Git Worktrees,superpowers,Create or use an isolated worktree for feature work so concurrent edits do not collide.,Set up a clean isolated worktree for the feature branch and confirm it is based on the intended revision.,a9091435ca8736be5e0f6e2a2a9e4706caf672fb67571f43418c40ed164e00eb,PENDING_REVIEW,,,
rv2v4-calibration-verification-before-completion-01:positive:verification-before-completion,9a50db729afb83cbf6d7205f0f5579cf09e61ca2052cb8441c16226220e22537,rv2v4-calibration-verification-before-completion-01,rv2v4-calibration-verification-before-completion-01,family-calibration-verification-before-completion-01,calibration,POSITIVE,verification-before-completion,Verification Before Completion,verification-before-completion,Verification Before Completion,superpowers,"Run fresh validation before claiming that work is complete, fixed, clean, or ready.","Run fresh focused and full checks, inspect their exit status, and only then state whether the change is ready.",960ce932ff388bfb055229011dd73573ce712fdc2122c60b06d2eeaba845be30,PENDING_REVIEW,,,
rv2v4-calibration-visual-regression-review-01:positive:visual-regression-review,aa5594196f99a085db76e121201dd8bcb7ebd26adbbf9361e46df723819958f3,rv2v4-calibration-visual-regression-review-01,rv2v4-calibration-visual-regression-review-01,family-calibration-visual-regression-review-01,calibration,POSITIVE,visual-regression-review,Visual Regression Review,visual-regression-review,Visual Regression Review,browser-gui,"Compare browser-rendered UI state against expected layout, content, and responsive behavior.","Review before-and-after renders of the profile card and identify any unintended differences in spacing, color, or truncation.",5c3d21e7c034d2c82db49d527565e5b9c7a82bb7e621d323d2a009548281f096,PENDING_REVIEW,,,
rv2v4-calibration-workspace-git-hygiene-01:positive:workspace-git-hygiene,34b0747a6b0dc9cc3d71a3f840185900765414567acb369f005466a12c523e9d,rv2v4-calibration-workspace-git-hygiene-01,rv2v4-calibration-workspace-git-hygiene-01,family-calibration-workspace-git-hygiene-01,calibration,POSITIVE,workspace-git-hygiene,Workspace Git Hygiene,workspace-git-hygiene,Workspace Git Hygiene,codex,"Inspect branch and status, protect user edits, and avoid destructive git commands.","Check the active branch and dirty paths, distinguish pre-existing edits, and avoid destructive cleanup before proceeding.",1c8b97ad8c6b257360ecb541c63de8df32c390af96b9e86dde154888ab672363,PENDING_REVIEW,,,
rv2v4-test-accessibility-tree-inspection-01:positive:accessibility-tree-inspection,0fde0fc0ca89bc58f756e85f442742a445e6dfe2f2de57b01eb710e3ee30329c,rv2v4-test-accessibility-tree-inspection-01,rv2v4-test-accessibility-tree-inspection-01,family-test-accessibility-tree-inspection-01,non_blind_test,POSITIVE,accessibility-tree-inspection,Accessibility Tree Inspection,accessibility-tree-inspection,Accessibility Tree Inspection,browser-gui,"Inspect accessible names, roles, and tree structure to drive or audit browser UI behavior.","Inspect the filter panel semantics and determine whether grouped checkboxes expose useful names, states, and relationships.",61e1bb163b1b15ff4623383b15e93becd82c8bc3a121b361d6ace5a8beccc5b4,PENDING_REVIEW,,,
rv2v4-test-apply-patch-discipline-01:positive:apply-patch-discipline,c1e2a979f83393d68d3fbc75670e18bc748e76376431435dcf87ee88fc475bd6,rv2v4-test-apply-patch-discipline-01,rv2v4-test-apply-patch-discipline-01,family-test-apply-patch-discipline-01,non_blind_test,POSITIVE,apply-patch-discipline,Apply Patch Discipline,apply-patch-discipline,Apply Patch Discipline,codex,"Make small, reviewable file edits with patch-style changes and avoid unrelated rewrites.",Add the missing error case with a minimal patch and keep the existing function structure and unrelated lines intact.,d6bc1c7e60d095a364ca1e293985713887bb165530c73cfa6a72cd0b15dc7505,PENDING_REVIEW,,,
rv2v4-test-browser-smoke-testing-01:positive:browser-smoke-testing,f82bff9748a74f90ce42e3a2a5655dc90715d17c672eea8798be669358535b85,rv2v4-test-browser-smoke-testing-01,rv2v4-test-browser-smoke-testing-01,family-test-browser-smoke-testing-01,non_blind_test,POSITIVE,browser-smoke-testing,Browser Smoke Testing,browser-smoke-testing,Browser Smoke Testing,browser-gui,Open a local web target and verify that the main page renders and core controls respond.,"Load the development blog in a browser and smoke-test article navigation, the theme toggle, and the home link.",aec0f3d486c64bed8bb48bc51afeae15a339ebfc1ecb4c14bd74f1adb677ca73,PENDING_REVIEW,,,
rv2v4-test-evidence-backed-final-01:positive:evidence-backed-final,54b424eed097bb123c8b0733116b444b2cbc37ec0a82de54ab63fd9dd78e7ce8,rv2v4-test-evidence-backed-final-01,rv2v4-test-evidence-backed-final-01,family-test-evidence-backed-final-01,non_blind_test,POSITIVE,evidence-backed-final,Evidence Backed Final Response,evidence-backed-final,Evidence Backed Final Response,codex,"Summarize completed engineering work with changed files, exact validation, and known risks.","Give the user a completion report grounded in fresh commands, exact results, file scope, and explicit non-actions.",8a9a12e9c3f55979070583cec38c2b87af74a36f8aa0a81cd4d0241ea7202cae,PENDING_REVIEW,,,
rv2v4-test-form-interaction-flow-01:positive:form-interaction-flow,f8c70bc5aa5d409d6f2453805b48bbdbf2e7646999d964e698c01482b7689285,rv2v4-test-form-interaction-flow-01,rv2v4-test-form-interaction-flow-01,family-test-form-interaction-flow-01,non_blind_test,POSITIVE,form-interaction-flow,Form Interaction Flow,form-interaction-flow,Form Interaction Flow,browser-gui,Drive browser forms and controls through realistic user interactions.,"Complete the event registration workflow, including attendee details, session choices, dietary notes, and confirmation.",db934888b98c22fabb222a6f400444d7ffc4e649791da01f3828cd20bd9b814e,PENDING_REVIEW,,,
rv2v4-test-mcp-tool-routing-01:positive:mcp-tool-routing,3371132dbddb5c69cbdd14930f1419d3735a8cb2fbfe1afef083090436dad20e,rv2v4-test-mcp-tool-routing-01,rv2v4-test-mcp-tool-routing-01,family-test-mcp-tool-routing-01,non_blind_test,POSITIVE,mcp-tool-routing,MCP Tool Routing,mcp-tool-routing,MCP Tool Routing,claude-code,"Select local MCP tools for files, browser, documents, spreadsheets, or app control based on the requested task.","Route a request that must inspect a CSV, create a verified spreadsheet, and avoid controlling a live desktop workbook.",4539b056402d385db93f12d09f5b2cec4d8b84e8600431d5580cb3cf175ca616,PENDING_REVIEW,,,
rv2v4-test-no-skill-01:no-skill,b7892534696c167c9b04e87a2046a9a65d271377ec274acd17e6917572ccba89,rv2v4-test-no-skill-01,rv2v4-test-no-skill-01,family-test-no-skill-01,non_blind_test,NO_SKILL_CANDIDATE,,,,,,,Give a concise explanation of why seasons occur on Earth.,8dcc1efa0cf5b28242420b81fa202b107de137033c986302069974daac28eaa0,PENDING_REVIEW,,,
rv2v4-test-no-skill-02:no-skill,a08eb5907d585cf19e88cfc2e4763c37ca080cb9f4b91c6200f8b136509f4e25,rv2v4-test-no-skill-02,rv2v4-test-no-skill-02,family-test-no-skill-02,non_blind_test,NO_SKILL_CANDIDATE,,,,,,,Suggest a balanced lunch using ingredients commonly found in a home kitchen.,df9ece8e8f3d9b0cfebe46c1136167699c288243042a6ef29a352d85cc388899,PENDING_REVIEW,,,
rv2v4-test-no-skill-03:no-skill,f08db78c2e99eec6fe5af1506757f0683cb1007bd3bfd843bf17dd385526e465,rv2v4-test-no-skill-03,rv2v4-test-no-skill-03,family-test-no-skill-03,non_blind_test,NO_SKILL_CANDIDATE,,,,,,,Rewrite this phrase to sound more welcoming: Visitors must wait outside.,08dc1fb4d22cf46912d55e5dfd8f442d537328882d1666148159d68dd4290ae3,PENDING_REVIEW,,,
rv2v4-test-no-skill-04:no-skill,b74e080a0285ab3452219d3f1b0569044faf9ad12a4194e7e6503ff05d1a226e,rv2v4-test-no-skill-04,rv2v4-test-no-skill-04,family-test-no-skill-04,non_blind_test,NO_SKILL_CANDIDATE,,,,,,,How many centimeters are in 2.4 meters? Explain the conversion.,294b97bbdb297e089609e1ffca96b7915f17cbf87ed20b1190e394494fa78a03,PENDING_REVIEW,,,
rv2v4-test-no-skill-05:no-skill,41bbebc49dc49931876d0b210b5e89d463ce983e8b6d05d4318c2788e0529188,rv2v4-test-no-skill-05,rv2v4-test-no-skill-05,family-test-no-skill-05,non_blind_test,NO_SKILL_CANDIDATE,,,,,,,List three benefits of taking regular breaks during concentrated study.,fd9c26dd46a505e61af953fb1c0434cebc6eaa91434b175eac7ff6febd9d9d3c,PENDING_REVIEW,,,
rv2v4-test-no-skill-06:no-skill,96b6e943c41de6f5b00d689309507773724c3bc26216b047e628b7b10b8f0f4c,rv2v4-test-no-skill-06,rv2v4-test-no-skill-06,family-test-no-skill-06,non_blind_test,NO_SKILL_CANDIDATE,,,,,,,Describe the difference between weather and climate for a middle school reader.,6fde6ed4a625a273d96bb26a5223a107975ec7dc71dbcede775028119d2f6ac4,PENDING_REVIEW,,,
rv2v4-test-no-skill-07:no-skill,36046e2e8b1fbfb1cf7ab3fbf858b03125b9c07e7f1378bc5bc3c14ab677f9ae,rv2v4-test-no-skill-07,rv2v4-test-no-skill-07,family-test-no-skill-07,non_blind_test,NO_SKILL_CANDIDATE,,,,,,,Write a one-sentence thank-you note for a friend who watered your plants.,b8ef4394edd76d503df2ef5b08723b7c47038eb801cdce51ad214e943dc60861,PENDING_REVIEW,,,
rv2v4-test-no-skill-08:no-skill,24f3b2dc0aaca5de1d2d52794c836c484820fd732184c7bb27920b3f49a2bd15,rv2v4-test-no-skill-08,rv2v4-test-no-skill-08,family-test-no-skill-08,non_blind_test,NO_SKILL_CANDIDATE,,,,,,,"What does a compass show, and why is it useful when hiking?",e72bb46a021cc847f826450412f5aa14f4f687d286974fa214dfdbeb426df7f8,PENDING_REVIEW,,,
rv2v4-test-no-skill-09:no-skill,6eb00456bdb6d0e56a31e509239d601e1787692349f7e3b1acad3bd3bfcb002d,rv2v4-test-no-skill-09,rv2v4-test-no-skill-09,family-test-no-skill-09,non_blind_test,NO_SKILL_CANDIDATE,,,,,,,Offer four ideas for a quiet indoor activity on a rainy afternoon.,6149b408e7e37653772ce075d3ac5586bcc5e60a8d5e78d7beee180e7416fcb2,PENDING_REVIEW,,,
rv2v4-test-no-skill-10:no-skill,8d2955583ea3cfbdcbcab0aa75fe6eb0dafc16a462250223b4e548fe2a69c8b8,rv2v4-test-no-skill-10,rv2v4-test-no-skill-10,family-test-no-skill-10,non_blind_test,NO_SKILL_CANDIDATE,,,,,,,Explain why washing hands with soap helps remove germs.,51bb07acaeb1cc60e8f7c7c7994c49f7f61cde359a871667caa5974aa6f0f95f,PENDING_REVIEW,,,
rv2v4-test-no-skill-11:no-skill,e8c0b857f2f5be24df1cbad33afb8e2b5c3740c5a92eeabb0ffacc79d89df1d4,rv2v4-test-no-skill-11,rv2v4-test-no-skill-11,family-test-no-skill-11,non_blind_test,NO_SKILL_CANDIDATE,,,,,,,Create a short grocery list for making vegetable soup.,8ed60ee9f9df9210ae4e70dac0e441436909a88cc55b05929de932260e1b4c1b,PENDING_REVIEW,,,
rv2v4-test-no-skill-12:no-skill,963db520cd56fca4a34a260d26c59742ede3c2a97dc759c64c336dd38ab93aba,rv2v4-test-no-skill-12,rv2v4-test-no-skill-12,family-test-no-skill-12,non_blind_test,NO_SKILL_CANDIDATE,,,,,,,Define the word curious and use it naturally in a sentence.,ed98b2dd48c51aef9f51fa4b5729cd870e420abbf2113049c18f92f902dfe5b9,PENDING_REVIEW,,,
rv2v4-test-no-skill-13:no-skill,76bb403f3333519f00eba66f1c815a2010cb6ece9f8b83e6771545f63a0b4c87,rv2v4-test-no-skill-13,rv2v4-test-no-skill-13,family-test-no-skill-13,non_blind_test,NO_SKILL_CANDIDATE,,,,,,,State two reasons a city might plant trees along busy streets.,a7085d02a44170608bdf796c6226387accaab4486b065f89f72ee788d7b6d58c,PENDING_REVIEW,,,
rv2v4-test-no-skill-14:no-skill,fca5ad4a6d648dfea05a7eefb346abac16ed21a5effc5eaf5e60b979bc67cc38,rv2v4-test-no-skill-14,rv2v4-test-no-skill-14,family-test-no-skill-14,non_blind_test,NO_SKILL_CANDIDATE,,,,,,,Draft a simple agenda for a thirty-minute book club meeting.,5f2fa3f42c843a929ebbe6021de4cbb41a3fac27089eabb9506437734671a744,PENDING_REVIEW,,,
rv2v4-test-no-skill-15:no-skill,21c2df34c14d6d499e67a023735ed9108f831774ade651ed19b04bdf46ffff66,rv2v4-test-no-skill-15,rv2v4-test-no-skill-15,family-test-no-skill-15,non_blind_test,NO_SKILL_CANDIDATE,,,,,,,Describe one similarity and one difference between frogs and toads.,a60c36313aa515d64a88d6c30a73e9a897791d2303c6ea49481445bcf051d556,PENDING_REVIEW,,,
rv2v4-test-no-skill-16:no-skill,411fcc332d784f65625db7bf8a5815aacc2f2a9a91ba581ef3320bdc74325887,rv2v4-test-no-skill-16,rv2v4-test-no-skill-16,family-test-no-skill-16,non_blind_test,NO_SKILL_CANDIDATE,,,,,,,Write a cheerful caption for a photograph of the first flowers in spring.,02545241c5c44e0d6e8765c42c7f5799474fe513625ff2d9558c9fe5d3c7693e,PENDING_REVIEW,,,
rv2v4-test-plan-mode-01:positive:plan-mode,27aa4c2ca46b5f55314a3e74fa1a83239d9c5810891a6dfcf49b12e8682d04df,rv2v4-test-plan-mode-01,rv2v4-test-plan-mode-01,family-test-plan-mode-01,non_blind_test,POSITIVE,plan-mode,Plan Mode,plan-mode,Plan Mode,claude-code,Clarify requirements and produce an implementation plan before changing files.,"Plan the addition of audit logging by identifying open requirements, data boundaries, implementation steps, and verification.",8aecfec3e9430c73eaf0f60564b6e9308d7a91a0c29d91b16e0d8720099c57fe,PENDING_REVIEW,,,
rv2v4-test-slash-command-workflow-01:positive:slash-command-workflow,245fffd21240ce5be89086f6e02d1b558ada950511c7a06c35d39b1a8dfa3774,rv2v4-test-slash-command-workflow-01,rv2v4-test-slash-command-workflow-01,family-test-slash-command-workflow-01,non_blind_test,POSITIVE,slash-command-workflow,Slash Command Workflow,slash-command-workflow,Slash Command Workflow,claude-code,"Follow explicit slash-command workflows for proposal, apply, review, or archive steps.",Execute the explicitly requested archive slash lifecycle and stop if its required validation state is not satisfied.,d1f4ea2e757888d07dcfec85c853dbbf83bc391b2293864d9bf2f5b182373634,PENDING_REVIEW,,,
rv2v4-test-subagent-worker-protocol-01:positive:subagent-worker-protocol,da6a7f6f0d7eb221a1ff95908defd2804064d3650803eccab681696be68e0717,rv2v4-test-subagent-worker-protocol-01,rv2v4-test-subagent-worker-protocol-01,family-test-subagent-worker-protocol-01,non_blind_test,POSITIVE,subagent-worker-protocol,Subagent Worker Protocol,subagent-worker-protocol,Subagent Worker Protocol,codex,"Execute an assigned implementation task as a Worker with scoped edits, validation, and handoff notes.","Work the delegated manifest-validation subtask, respect its file boundary, test it, and send a precise parent handoff.",bf13f7bb5a2e604539a3dc7c38d343023d89ae01904105e82376815ce5dc1f48,PENDING_REVIEW,,,
